tic_id,period_days,duration_days,depth_ppm,snr,bls_power,transit_time,tls_period,tls_duration,tls_depth_ppm,tls_snr,tls_sde,tls_fap,tls_rp_rs,tls_odd_even,tls_transit_time
288953761,1.8655779262253325,0.13248681317555763,991312.3388293163,8.269230635419316,0.002972241394991518,1685.0876077192725,1.8655779262253325,0.13248681317555763,991312.3388293163,8.269230635419316,7.775209344571296,0.002320928,0.9956466937771231,1.8882471845669735,1685.0928332253632
298829544,2.738639274935869,0.11868379000672773,994344.6951350519,17.785699194237672,0.011054638788098186,2826.523020451688,2.738639274935869,0.11868379000672773,994344.6951350519,17.785699194237672,16.24422989527175,8.0032e-05,0.9971683384138567,1.6179898289062165,2826.517959203347
29953537,6.526923304421785,0.029358247497079132,999318.1590280357,5.093447288008427,2.59748690982077e-05,1523.740474784898,6.526923304421785,0.029358247497079132,999318.1590280357,5.093447288008427,5.867703556525438,0.070268107,0.9996590213808084,1.2783247090258925,1521.9732981606548
29960110,0.6575433452770155,0.016447720283922603,999654.8645952923,2.7362728412255715,0.000263926530941846,2146.7122143887113,0.6575433452770155,0.016447720283922603,999654.8645952923,2.7362728412255715,13.44274445164869,8.0032e-05,0.9998274174052701,0.6372987426310724,2144.8219681591986
300810086,0.6680862062947275,0.02977928676289265,999615.8518327031,14.366390586162835,4.061434906156691e-05,1571.2300505432888,0.6680862062947275,0.02977928676289265,999615.8518327031,14.366390586162835,15.967559345456065,8.0032e-05,0.9998079074665809,3.36140136757522,1571.2242764017133
304774444,3.6209401376889563,0.07626724446091719,999392.5069069695,7.639250535314644,3.319627830592334e-05,3097.722131263545,3.6209401376889563,0.07626724446091719,999392.5069069695,7.639250535314644,10.089747265413553,8.0032e-05,0.9996962073084851,1.019499866021214,3097.74571306197
308613965,4.465106875012617,0.12276937314436276,994848.8513335799,15.945561516052186,0.00685656753761496,2882.6257475805105,4.465106875012617,0.12276937314436276,994848.8513335799,15.945561516052186,17.547495011940132,8.0032e-05,0.9974211003049714,0.9672009575037236,2882.6177231156676
309257814,1.2380156698581986,0.059946737268486816,989146.0486534077,36.873579419301095,0.04070183093770209,1571.6423614169973,1.2380156698581986,0.059946737268486816,989146.0486534077,36.873579419301095,16.9470714061784,8.0032e-05,0.9945582178301116,1.6245446099277288,1571.6510891907346
321857016,6.957148583077672,0.039744635061677025,997010.5335263278,8.22072059334298,0.000525353244235273,1745.305176182967,6.957148583077672,0.039744635061677025,997010.5335263278,8.22072059334298,21.92243317521432,8.0032e-05,0.9985041479765259,0.4073961999343554,1745.357142020521
322202434,0.6844377694310383,0.020767221701140468,999734.5148643546,3.8961109333330346,1.933583487300422e-05,1740.1295034006268,0.6844377694310383,0.020767221701140468,999734.5148643546,3.8961109333330346,5.8556809977923505,0.07194878,0.999867248620713,0.06527193560291382,1738.757266772752
332579116,3.9014382031375403,0.0329842220145597,988057.3419317745,10.137535984180573,0.00037503656208077074,1441.1934960197736,3.9014382031375403,0.0329842220145597,988057.3419317745,10.137535984180573,12.48334301012898,8.0032e-05,0.9940107353201848,0.4515012675291362,1441.2304990813411
340700241,7.788279843640842,0.07553796301455956,989818.4604016059,13.955913937296282,0.006492948039253529,2967.142550350227,7.788279843640842,0.07553796301455956,989818.4604016059,13.955913937296282,14.164697840691307,8.0032e-05,0.9948962058434065,0.7876879200725724,2967.1462513075153
34505005,5.163787556780384,0.1169638436294337,987832.4156090105,23.800866987146264,0.01813911841220565,2994.233956221009,5.163787556780384,0.1169638436294337,987832.4156090105,23.800866987146264,16.56854589333136,8.0032e-05,0.9938975880889391,1.5974114190941135,2994.2441072058764
352924930,4.029984607353385,0.18192041246064952,999507.7081023103,6.744159873825984,5.141709211215122e-06,1793.921196141305,4.029984607353385,0.18192041246064952,999507.7081023103,6.744159873825984,6.924083165699304,0.010804322,0.9997538237497821,0.45743052917481464,1793.9488779832013
353586703,3.0048947175122875,0.03012933104997955,992904.8076720096,21.310026961384047,0.003629887084655971,3286.068612290659,3.0048947175122875,0.03012933104997955,992904.8076720096,21.310026961384047,21.58495120478605,8.0032e-05,0.9964460886932166,0.09167790677791186,3286.0650191380023
35377903,2.9941411538638776,0.14142875080583586,998811.0365793268,21.40308094640218,0.0005692193105417813,2797.579412060485,2.9941411538638776,0.14142875080583586,998811.0365793268,21.40308094640218,14.748600594917328,8.0032e-05,0.9994053414802858,0.8075071234284419,2797.5730314610873
354400186,11.098419649348777,0.6631536508156466,999733.8917585274,6.73848836145121,1.3626210732854537e-06,1800.6220591943872,11.098419649348777,0.6631536508156466,999733.8917585274,6.73848836145121,4.090808744001451,1.0,0.9998669370263862,3.1745476659187015,1800.6463372067628
354594208,0.8662988398562539,0.02703336050694217,999730.252965872,5.328578483822581,1.4248605032020337e-05,1764.8194799648415,0.8662988398562539,0.02703336050694217,999730.252965872,5.328578483822581,11.808410967376044,8.0032e-05,0.9998651173862763,0.9838837989526613,1765.232402522669
356867115,6.104282830800372,0.08277079166351488,999050.0546040974,8.758726929057616,9.36665467119141e-05,1686.0975243551595,6.104282830800372,0.08277079166351488,999050.0546040974,8.758726929057616,7.207120289858503,0.006722689,0.9995249144489082,2.0485535205119,1686.092838041154
366568760,1.7739455277254732,0.01041811701311986,999283.8476720559,4.854828012736798,9.982806347658627e-05,1497.6830804920705,1.7739455277254732,0.01041811701311986,999283.8476720559,4.854828012736798,4.20329990303028,1.0,0.999641859703792,0.20569577461103633,1492.9917629654988
366622912,3.1129714653206153,0.08374344853062739,981534.8854402921,29.059174472007374,0.06627531023901886,1493.2815872395024,3.1129714653206153,0.08374344853062739,981534.8854402921,29.059174472007374,16.375712261072724,8.0032e-05,0.9907244245703707,1.1867003648546768,1493.2909681832973
373017793,1.7609432902285167,0.025179138614756933,999615.2780220568,4.59774696609799,2.6403101322316976e-05,2722.93681468173,1.7609432902285167,0.025179138614756933,999615.2780220568,4.59774696609799,5.48978733120014,1.0,0.9998076205060935,0.640485154135375,2718.998203096039
375225453,0.920477515918045,0.06069350583830405,999792.4282859951,5.752427071831332,1.628545849656608e-05,2282.573607319846,0.920477515918045,0.06069350583830405,999792.4282859951,5.752427071831332,8.886632911963847,0.000240096,0.9998962087566865,0.05036361268945851,2283.05438531214
380619414,2.6570899480121324,0.027678296652074157,998432.9504622343,8.681948873307828,0.00046044480109979974,2527.048062025384,2.6570899480121324,0.027678296652074157,998432.9504622343,8.681948873307828,22.72642171242414,8.0032e-05,0.9992161680348424,0.018787266258030923,2526.992476859786
382302241,1.5980247126253346,0.05057322186374747,999034.3404542936,9.045483646950228,0.00021518112455901485,2037.059092505137,1.5980247126253346,0.05057322186374747,999034.3404542936,9.045483646950228,15.462725986846849,8.0032e-05,0.9995170536085383,0.4175528613249632,2037.069312153163
389352124,4.952454149326779,0.08433797440035921,998752.775492511,21.179063610115662,0.0013046983029817748,2038.7578301100891,4.952454149326779,0.08433797440035921,998752.775492511,21.179063610115662,20.89833981599309,8.0032e-05,0.9993761931787803,0.5063856334400602,2038.760012289894
389371332,2.0036747976447757,0.031276419038308946,998633.533532774,4.795803752705558,0.00025587703213190424,1493.9509610737664,2.0036747976447757,0.031276419038308946,998633.533532774,4.795803752705558,6.210503703495828,0.038895558,0.9993165332029557,1.003711547254615,1492.9454300854268
398572544,3.40894653841859,0.02076571710488523,994395.6211323813,9.88212345801457,0.0012221246070470697,2449.193811992467,3.40894653841859,0.02076571710488523,994395.6211323813,9.88212345801457,23.01376763420916,8.0032e-05,0.9971938733929231,0.017026087705015864,2449.2267445149614
