tic_id,period_days,duration_days,duration_hours,depth_ppm,snr,bls_power,tls_snr,tls_sde,tls_fap,tls_rp_rs,tls_odd_even,both_agree,transit_depth_measured,flux_in_scatter,flux_out_scatter,in_out_scatter_ratio,transit_skewness,transit_kurtosis,odd_depth,even_depth,odd_even_diff,secondary_depth,flux_mean,flux_std,flux_range,outlier_frac,depth_over_std,period_over_dur,n_transit_points,n_transits,coverage_days,acf_period,acf_strength,acf_period_match,ls_period,ls_power,ls_fap,ls_period_match,cdpp_1h,cdpp_2h,cdpp_6h,bls_snr_raw,tls_snr_raw,bls_snr_norm,tls_snr_norm,delta_bic,rule_label,rule_confidence,rule_reason,ml_label,ml_confidence,final_label,final_confidence
270515566,10.049861928014185,0.1118491813337911,2.6843803520109866,997079.5348924864,-0.8035368273935237,0.0008071293070578,-0.8035368273935237,22.771537814911728,8.0032e-05,0.9985386997470286,1.5218332124908485,1,0.0015219772862548,0.0009333819562588,0.0017626195816462,0.5295424565934047,0.3933732431368013,-0.9058466493060804,0.0014230293963332,0.0020494103921537,0.0006263809958205,0.0,0.999995864071515,0.0017622955841032,0.0149870073670703,0.0043552652045419,565.7844729954472,89.85190413720802,19287,2,28.19955625030434,0.0,0.0,0,0.7711286778335561,0.0003935226293619,1.0,0,1762.295584103211,1762.295584103211,1762.295584103211,6.016410963254194,6.016410963254194,-0.8035368273935237,-0.8035368273935237,-2.9953072687479505,eclipsing_binary,0.9,Depth too large for planet (>50% flux drop),planet,0.7406833505630492,planet,0.7406833505630492
308883808,1.1652547015494044,0.0394244730518161,0.9461873532435864,998354.6907285628,0.2317451149572855,0.0007098210710458,0.2317451149572855,20.714846118772595,8.0032e-05,0.9991770067052996,0.1367424485685595,1,0.0017370983983495,0.0021041757449716,0.002106539592552,0.9988778053464632,0.1262453332537216,0.2321487462295732,0.0017373212373028,0.0016592721017932,7.804913550955861e-05,0.0002225993174873,0.999999017162534,0.0021276698292709,0.0168481554900481,0.0028527540048277,469.2244210410199,29.55663344091452,13671,20,24.141904456653265,0.0,0.0,0,0.5823350445404729,0.0009629721633811,1.0,0,2127.669829270979,2127.669829270979,2127.669829270979,16.454063581792944,16.454063581792944,0.2317451149572855,0.2317451149572855,231.54370020617165,eclipsing_binary,0.9,Depth too large for planet (>50% flux drop),false_positive,0.6056068404515584,false_positive,0.6056068404515584
378976682,6.015410249049876,0.0363776525101675,0.87306366024402,989658.1905384643,-0.1279912589469765,0.0042516660175552,-0.1279912589469765,13.362728223532248,8.0032e-05,0.9948156565607844,0.6049640567464887,1,0.0105343105061288,0.0072537565845128,0.0065182606827845,1.11283620374177,0.3648998995066486,0.4744976494070259,0.0109770699847078,0.0090746201762648,0.001902449808443,0.0006501570523403,0.9999969870977132,0.0065750036925594,0.067146922384995,0.0048067860508953,150.51826915421796,165.36004435230043,10610,4,26.237318128533843,0.0,0.0,0,0.5418889631219623,0.0015504455541478,0.9999999992022373,0,6575.003692559432,6575.003692559432,6575.003692559432,12.827222282369288,12.827222282369288,-0.1279912589469765,-0.1279912589469765,125.34512333379796,eclipsing_binary,0.82,Secondary eclipse detected,false_positive,0.6257480251789093,false_positive,0.6257480251789093
408094424,2.491557087675641,0.0669776834270484,1.6074644022491618,997811.4416987292,0.1279912589469767,0.0010040869825756,0.1279912589469767,16.392965582793668,8.0032e-05,0.9989051214698668,0.9141212533945976,1,0.0021311144521467,0.0029283637089264,0.0028027739329021,1.0448090622183277,0.1844163712467735,0.0383305889508216,0.0015071743982229,0.0023657488510539,0.0008585744528309,0.0002236620277172,0.9999872716183332,0.002823410768036,0.0215217409143428,0.0032643068448434,353.4063897660077,37.199809794398845,19606,11,27.881006136143696,0.0,0.0,0,0.6203403430256512,7.33460154300303e-05,1.0,0,2823.410768036046,2823.410768036046,2823.410768036046,15.408023210982988,15.408023210982988,0.1279912589469767,0.1279912589469767,198.21467112267726,eclipsing_binary,0.9,Depth too large for planet (>50% flux drop),planet_candidate,0.5608448648452758,planet_candidate,0.5608448648452758
447206604,7.218732598101671,0.0418006489737765,1.003215575370636,997740.202827079,-0.2693197904922517,0.0003129337684342,-0.2693197904922517,22.10565100869705,8.0032e-05,0.998869462355857,0.183615728299835,1,0.0030421889443051,0.0017171962097031,0.0012659126044594,1.3564886454286935,0.7900306207845086,-0.4467340376602169,0.0029508309794143,0.0036169777543437,0.0006661467749294,0.0,0.9999971598910452,0.0012724576639542,0.0100912636265475,0.0043403919505458,784.1047703827644,172.69427049711337,15206,3,23.8015489277891,0.0,0.0,0,0.6569408036250357,0.0001668247693627,1.0,0,1272.4576639542065,1272.4576639542065,1272.4576639542065,11.402356207715084,11.402356207715084,-0.2693197904922517,-0.2693197904922517,90.82121894010548,eclipsing_binary,0.9,Depth too large for planet (>50% flux drop),planet,0.8109381552537283,planet,0.8109381552537283
468997317,3.760680456183442,0.0876503660177007,2.1036087844248166,996546.2314346472,3.2625689935449107,0.0020315599230331,3.2625689935449107,11.309821828688808,8.0032e-05,0.9982716220721928,9.581374867822802,1,0.0029438640215231,0.0020819801363604,0.0012832639059841,1.6224098288829518,-0.0520511368245156,-0.7215225250911423,0.0017932990776532,0.0043757828232789,0.0025824837456257,0.000257268879012,0.999997923295345,0.0013978901598806,0.0223014365911039,0.0171328247971909,712.8930360525825,42.905473448147816,16518,6,24.59040049702412,1.976398348895145,0.1641458732037554,0,0.6701921173428478,0.1182265554793738,0.0,0,1397.890159880646,1397.890159880646,1397.890159880646,47.010654495411295,47.010654495411295,3.2625689935449107,3.2625689935449107,2170.8091279394207,eclipsing_binary,0.9,Depth too large for planet (>50% flux drop),eclipsing_binary,0.5565540806452434,eclipsing_binary,0.5565540806452434
51912829,0.8351419307549209,0.0404842524548542,0.9716220589165008,997880.593896563,5.532485249042409,0.0008816096472986,5.532485249042409,20.459863024009906,8.0032e-05,0.9989397348672056,1.2831882349432038,0,0.002107785314746,0.0008981519316325,0.0008139881894583,1.1033966253128695,0.4148879638671929,-0.3702056342347579,0.0020758036767722,0.0019941739372252,8.162973954700323e-05,0.0006751793810085,0.9999580304800162,0.0009178093958408,0.0071203079891067,0.009866257399693,1087.2415227981214,20.62880942715551,18244,33,27.880686644182788,0.8263934061210421,0.2166762284565232,1,0.8361362744446512,0.008950000677454,1.0536222377160537e-30,1,917.8093958408326,917.8093958408326,917.8093958408326,69.89581879592878,69.89581879592878,5.532485249042409,5.532485249042409,4846.232977005798,false_positive,0.8,Stellar rotation/variability matches transit period,false_positive,0.47608617067337033,false_positive,0.47608617067337033
52555068,2.8057050610104013,0.3081275651640806,7.395061563937934,994282.2122878464,0.1697890021241991,0.0016073799473048,0.1697890021241991,7.44688802770963,0.004321729,0.997137007781702,0.5608400295155667,1,0.0051695876816689,0.0024063934292157,0.0031224838946971,0.7706663775707119,-0.5962453783000524,0.2209073595913846,0.0044106627805156,0.0050260225603189,0.0006153597798032,0.0,0.9999218119891332,0.0034841134136823,0.0209570787851006,0.0020263424518743,285.37595241464805,9.10566069804814,987,7,21.750158690399985,2.604188346552405,0.4388426372126907,1,2.834602638104996,0.4620205773563284,1.8302146932100352e-128,1,3484.11341368235,3484.11341368235,3484.11341368235,15.829425638356645,15.829425638356645,0.1697890021241991,0.1697890021241991,211.37820789274946,false_positive,0.8,Stellar rotation/variability matches transit period,planet_candidate,0.6230758158365886,planet_candidate,0.6230758158365886
62867537,2.8368506709414523,0.0813476032324261,1.9523424775782263,985273.74991607,0.1530682815825815,0.0028650517428502,0.1530682815825815,12.924865725573188,8.0032e-05,0.9926095656984522,0.3448661654933095,1,0.0138194105292073,0.0064828942640655,0.0046585295872418,1.3916181068503288,-0.6318125159660088,0.1429941190430415,0.010785818535153,0.0137278448975026,0.0029420263623496,0.0002875972708957,0.999576578566742,0.0051937363090361,0.0546019601402151,0.0168439716312056,189.70422684560407,34.873192998061576,1128,9,26.001158836075547,2.8126269379686164,0.1588908008113235,1,2.708428896184849,0.116504157894844,1.4033884402599156e-26,1,5193.736309036167,5193.736309036167,5193.736309036167,15.660848301685654,15.660848301685654,0.1530682815825815,0.1530682815825815,206.06966138089723,false_positive,0.8,Stellar rotation/variability matches transit period,eclipsing_binary,0.5526426168282826,eclipsing_binary,0.5526426168282826
92880568,1.177626412373718,0.0341728740821302,0.8201489779711247,997206.276742631,1.7873895526962051,0.0016144706519137,1.7873895526962051,17.388587364305355,8.0032e-05,0.9986021613949324,0.2883032880922559,1,0.0025581293827096,0.0017999217656557,0.0017334152057394,1.0383672970326774,0.2489174964096123,-0.1428917975538794,0.0023619385011935,0.002569642768069,0.0002077042668754,0.0024804260922177,0.999953834983188,0.001786230630001,0.0146463705196463,0.0045930232558139,558.2740572053896,34.460853544169446,17200,21,25.640561720153528,0.5847290205547324,0.1386906166453539,0,0.5884594516850193,0.001946681232996,0.0098140205803187,0,1786.23063000105,1786.23063000105,1786.23063000105,32.13798075918616,32.13798075918616,1.7873895526962051,1.7873895526962051,993.6572991303068,eclipsing_binary,0.82,Secondary eclipse detected,false_positive,0.6966772691408794,false_positive,0.6966772691408794
