time,flux,flux_err
1870.4407795598195,0.9979216519670794,0.0009119789242811948
1870.4421685044586,1.0008027683439822,0.0009119900390535772
1870.4435574495642,1.0023785240084522,0.0009128024798789671
1870.444946394205,0.9982507956830685,0.0009119662567097297
1870.4463353388448,0.9996153235979435,0.0009115170891434544
1870.4477242834846,0.9989093341781405,0.0009111016745256638
1870.4491132285902,0.9991788922531981,0.0009108891045038512
1870.4505021732298,0.9977646538457481,0.0009106499734450955
1870.4518911178695,0.9989522659671827,0.0009107925857819132
1870.4532800625102,0.9988995427174819,0.0009107898888150851
1870.4546690076158,0.9990546997094585,0.0009104170535826711
1870.4560579522558,1.0012552677267317,0.0009107944654860662
1870.4574468968956,0.9991557107608693,0.00091051814897559
1870.4588358420006,0.9995037678965925,0.0009099912597289058
1870.4602247866405,1.001778901652728,0.0009107099605254532
1870.461613731281,1.0000754385612052,0.0009100981576868185
1870.4630026763866,1.0009471296229249,0.0009093753705768952
1870.4643916210266,1.0016581403046039,0.0009091642716278979
1870.4657805656666,1.0008837780355857,0.0009095668552216883
1870.4671695107713,0.9995073664676037,0.0009091763671154904
1870.4685584554113,0.9987371885834827,0.0009090660366543421
1870.4699474000513,0.9999944288696015,0.0009086160518253916
1870.471336345157,0.9990792202049542,0.0009086842932587686
1870.472725289797,0.9989946119423392,0.0009082316114629901
1870.4741142349023,1.000948050187602,0.000908238067838124
1870.475503179542,0.999879441972635,0.0009077068470992613
1870.4768921241816,0.9995713038688282,0.000908051977126987
1870.4782810692873,0.9993600761192334,0.0009082196794279326
1870.4796700139277,0.9997575926844375,0.0009076645128926874
1870.4810589585677,0.9986012797620318,0.0009078028754635942
1870.4824479036733,1.000147326293734,0.0009072033315650871
1870.4838368483133,1.0006451007210675,0.0009070417587342053
1870.486614738058,0.9991161264797448,0.0009071990817991761
1870.4880036831642,0.9987884054546206,0.0009065381614737634
1870.4893926278041,1.0002361189412456,0.0009068947331789415
1870.4907815724441,0.9989546092227249,0.0009066470208620966
1870.4921705175498,0.9994204986371444,0.0009067408426172065
1870.4935594621888,1.0016360467523482,0.0009071341094164998
1870.4949484072945,0.9989720162638961,0.0009059894513136522
1870.4963373519352,1.0014238147503782,0.0009072152636001446
1870.4977262970406,0.9994459396973175,0.0009056360669329072
1870.4991152416806,1.0000269833840991,0.0009069337983348149
1870.5005041867862,1.0000397039141857,0.000905621029299684
1870.5018931314255,1.000663512014614,0.0009059764568371168
1870.5032820760653,1.0010351690811552,0.0009056933570464369
1870.5046710211718,1.0009390956039228,0.0009052829277309647
1870.5060599658118,0.9990122700466041,0.0009058086728099038
1870.5074489109165,0.9985987691310937,0.0009050054670527434
1870.5088378555565,1.0005250088745268,0.0009054906759029937
1870.5102268006622,0.9998314889217166,0.0009051285468116245
1870.5116157453012,1.0001441461612122,0.0009051191482908601
1870.513004690407,1.0015484257326075,0.0009054524280097957
1870.5143936350473,1.002076244043501,0.0009059258682775236
1870.515782580153,0.9993511215355539,0.0009054512021157829
1870.517171524793,1.0017200692010777,0.0009050158462887181
1870.5185604698986,0.9999079794776318,0.0009045076723572953
1870.5199494145377,1.0000617137787433,0.0009048322073656067
1870.5227273042842,0.9993809980437178,0.0009047376500740891
1870.5241162493896,0.9993461839613756,0.0009044069038694465
1870.5255051940294,1.001616212767937,0.0009045887448146725
1870.526894139135,1.0003087598630556,0.0009042661712367816
1870.5282830842402,1.000067571917599,0.000903488218896284
1870.5310609739863,1.0009179226163445,0.0009043120196728588
