time,flux,flux_err
2989.108956221009,0.9768182755169158,0.009214244755858917
2989.1103451516415,0.9854702546153721,0.00921450837010085
2989.1131230131396,0.9730179971345829,0.009198483784511213
2989.1145119437724,0.9864421713181701,0.00920202347207524
2989.1172898050363,0.975491044044481,0.009190187286530016
2989.118678735902,0.9745280238274908,0.009199294351459308
2989.120067666535,0.9887732347213032,0.009195435238478078
2989.121456597167,0.986253922199039,0.009189128265692527
2989.122845527799,0.9861733473089187,0.009186222089163835
2989.124234458665,1.0014415251931856,0.009196431594496672
2989.1256233892977,1.0017059497086103,0.009185206483671637
2989.12701231993,0.9960789675764298,0.00917467660495813
2989.128401250795,1.001400230548275,0.00918277060911036
2989.129790181428,0.9799331696376679,0.00916482034432791
2989.1311791120606,0.9814047682597695,0.009163157347551737
2989.1325680429254,0.9999009326235164,0.00916715928601847
2989.1339569735574,1.0025495674470015,0.009170564833636258
2989.13534590419,0.9977299384012182,0.009159400641561982
2989.136734834823,0.990987917227111,0.009153722153893828
2989.1381237656883,1.00426044789333,0.009163738665063603
2989.1395126963207,1.0108685497870746,0.009162737186025928
2989.1409016269536,0.9883866792599769,0.00914585038072618
2989.1422905578193,0.9944144502367456,0.009150316108485242
2989.143679488451,1.009863571929319,0.009161317592187444
2989.145068419084,0.9990820186275472,0.009151148608485244
2989.1464573499497,1.025529331968786,0.00916794009422865
2989.1478462805817,0.9994500106068728,0.00913865584506107
2989.1492352112136,0.9936961155095572,0.009128538771885644
2989.1506241420793,1.0025930738231974,0.009136131901467299
2989.1520130727117,1.010370791124384,0.009139905988736905
2989.153402003343,1.0094016143120708,0.009120354102608653
2989.154790934208,0.9985048436100459,0.009125692794746796
2989.156179864841,1.0006183451354862,0.009120536901237408
2989.1575687954737,0.9992156993356135,0.009122677241916382
2989.158957726339,1.008397442684465,0.009117959395637294
2989.160346656971,0.9962673958630088,0.009115775397123793
2989.1617355876037,0.9891305900630379,0.00910705724843493
2989.1631245184694,1.0130039965913638,0.009109382197173518
2989.164513449102,1.0008820396213685,0.00910134189128573
2989.165902379734,1.0033468922134434,0.009103176991955706
2989.1672913105995,1.0033348866827019,0.009098500160990154
2989.1686802412323,1.0048518096395107,0.009094838712707286
2989.1700691718643,0.9884210962263594,0.009085540315748685
